"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";"Characteristics:Вид экскурсии";Characteristics:Класс;"Characteristics:Цвет автомобиля";Characteristics:Салон;"Characteristics:Цвет салона";Characteristics:Сайт;Characteristics:Длительность;Characteristics:Категория;"Characteristics:Тип судна";"Characteristics:Состав группы";"Characteristics:Тип транспорта";"Characteristics:Максимальная вместимость";Weight;Length;Width;Height;"SEO title";"SEO descr";"SEO keywords";"FB title";"FB descr";Url;Tabs:1;Tabs:2;Tabs:3;Tabs:4;Tabs:5;Tabs:6
977554739631;"На авто";;NEW;"По городу";"Православные храмы Петербурга";"Экскурсия по главным духовным центрам Северной столицы";"С древнейших времён религия была неотъемлемой частью повседневной жизни человека. Настоятель церкви был не только духовным отцом и пастырем, опекавшим своих прихожан, но именно в церкви происходили важнейшие события жизни верующего человека - крещение, причастие, бракосочетание, исповедь, отпевание. <br />В России церкви и храмы строили, знаменуя радостные и печальные события. А красота и архитектурный стиль церквей были связаны со значимостью события и архитектурным стилем города и эпохи. <br /><br />Некоторые подвижники, прославившиеся прозорливостью и чудесами, почитаются всем народом. Большей частью святые канонизировались первоначально как местночтимые, а по мере увеличения чудес от них, чествование их становится общецерковным. К таким относится Ксения Петербургская, Иоанн Кронштадтский.#nbsp; <br />В нашей экскурсии мы хотим рассказать,#nbsp;в первую очередь,#nbsp;о местных святых, слава и молва которых разошлась по всей России.<br /><br />С посещения часовни Ксении Блаженной мы и начнём нашу экскурсию. Поговорим и о самом Смоленском православном кладбище, одном из старейших в Петербурге, полюбуемся радостной архитектурой Церкви Воскресения Христова, поклонимся чудотворной иконе Смоленской Божьей матери. <br /><br />Продолжая наше путешествие по Васильевскому Острову, мы обязательно зайдём в Андреевский Собор, чтобы увидеть уникальный иконостас, один из старейших сохранившихся в Санкт-Петербурге. Именно перед ним молились первые царствующие правители города. <br /><br />Затем мы посетим одну из старейших церквей Санкт-Петербурга - Церковь 3-х святителей и увидим икону Знамение Пресвятой Богородицы, предположительно написанную самим#nbsp;Виктором Васнецовым. Это дар жертвователей из Академии Художеств.<br /><br />Дальше мы направимся в Иоанновский монастырь, где можно будет приложиться к мощам чтимого#nbsp;Иоанна Кронштадтского. <br /><br />Закончим мы нашу экскурсию посещением Александро-Невской Лавры, строительство которой началось по указу Петра I и при его непосредственном участии. Поговорим об Александре Невском, небесном покровителе Санкт-Петербурга, о Благовещенской церкви, первоначальной усыпальнице семьи Романовых, посетим Троицкий Собор.";"https://static.tildacdn.com/stor6162-6566-4037-a338-383631616433/30142654.jpg https://static.tildacdn.com/stor3830-6565-4361-b366-316239656233/46558432.jpg https://static.tildacdn.com/stor3830-3665-4162-b137-303931646262/52364158.jpg https://static.tildacdn.com/stor3630-3438-4438-b231-356661366439/85972597.jpg https://static.tildacdn.com/stor3038-3563-4834-a138-323533636161/44503085.jpg https://static.tildacdn.com/stor6530-3363-4337-a162-616533326139/70378930.jpg";;;;"product_options:[{""title"":""Состав"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}},{""title"":""Продолжительность"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}},{""title"":""Класс авто"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}}]";;z2Yutd6GEPCu2ssBVta7;;Городская;;;;;;"4 часа";;;;;;0;0;0;0;"Православные Храмы Петербурга";"Индивидуальная экскурсия по православным храмам Санкт-Петербурга, которая включает посещение самых важных духовных центров северной столицы: Исаакиевский собор, Спас на Крови, Смольный и Казанский соборы, Александро-Невская лавра.";"Обзорная экскурсия, Санкт-Петербург, Питер, Православные храмы Петербурга, храмы и соборы Петербурга";"Православные Храмы Петербурга";"Индивидуальная экскурсия по православным храмам Санкт-Петербурга, которая включает посещение самых важных духовных центров северной столицы: Исаакиевский собор, Спас на Крови, Смольный и Казанский соборы, Александро-Невская лавра.";https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga;"info|#|Маршрут экскурсии|#|<strong>4 часа</strong><br />Часовня Ксении Блаженной и Смоленское православное кладбище<br />Андреевский Собор и&nbsp;Церковь Трёх святителей<br />Иоанновский монастырь<br />Александро-Невской Лавра и некрополи<br /><strong>5 часов </strong><br />с посещением Некрополя мастеров искусств и Некрополя XVIII века";"template|#|Важная информация|#|Важная информация (с музеями)|#|В стоимость экскурсии включены:<br /><ul><li>услуги гида</li><li>аренда транспорта&nbsp;с водителем</li></ul><br />Дополнительно оплачиваются<br /><ul><li>входные билеты</li><li>устройство радио-гид (для групп от 16 человек)</li></ul>";"info|#|Входные билеты|#|Исаакиевский собор<br />Взрослые - 450<br />Школьники, Студенты, Пенсионеры&nbsp;- 200 <br /><br />Спас на Крови<br />Взрослые - 450<br />Школьники, Студенты, Пенсионеры&nbsp;- 200";;;
331115488672;;Ortodox_01;;;"Православные храмы Петербурга - от 1 до 2 человек - 4 часа - Комфорт";;;;16500.00;;;"Состав:от 1 до 2 человек;Продолжительность:4 часа;Класс авто:Комфорт";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=331115488672;;;;;;
407757123942;;Ortodox_02;;;"Православные храмы Петербурга - от 1 до 2 человек - 4 часа - Бизнес";;;;21000.00;;;"Состав:от 1 до 2 человек;Продолжительность:4 часа;Класс авто:Бизнес";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=407757123942;;;;;;
790491928262;;Ortodox_03;;;"Православные храмы Петербурга - от 1 до 2 человек - 4 часа - Премиум";;;;29000.00;;;"Состав:от 1 до 2 человек;Продолжительность:4 часа;Класс авто:Премиум";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=790491928262;;;;;;
273452732032;;Ortodox_04;;;"Православные храмы Петербурга - от 1 до 2 человек - 4 часа - VIP";;;;37500.00;;;"Состав:от 1 до 2 человек;Продолжительность:4 часа;Класс авто:VIP";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=273452732032;;;;;;
799825601402;;Ortodox_05;;;"Православные храмы Петербурга - от 3 до 6 человек - 4 часа - Комфорт";;;;18000.00;;;"Состав:от 3 до 6 человек;Продолжительность:4 часа;Класс авто:Комфорт";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=799825601402;;;;;;
851717622762;;Ortodox_06;;;"Православные храмы Петербурга - от 3 до 6 человек - 4 часа - Бизнес";;;;24000.00;;;"Состав:от 3 до 6 человек;Продолжительность:4 часа;Класс авто:Бизнес";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=851717622762;;;;;;
131570001762;;Ortodox_07;;;"Православные храмы Петербурга - от 3 до 6 человек - 4 часа - Премиум";;;;29000.00;;;"Состав:от 3 до 6 человек;Продолжительность:4 часа;Класс авто:Премиум";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=131570001762;;;;;;
616372038232;;Ortodox_08;;;"Православные храмы Петербурга - от 7 до 15 человек - 4 часа - Комфорт";;;;21500.00;;;"Состав:от 7 до 15 человек;Продолжительность:4 часа;Класс авто:Комфорт";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=616372038232;;;;;;
715179043262;;Ortodox_09;;;"Православные храмы Петербурга - от 7 до 15 человек - 4 часа - Бизнес";;;;24500.00;;;"Состав:от 7 до 15 человек;Продолжительность:4 часа;Класс авто:Бизнес";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=715179043262;;;;;;
376869409382;;Ortodox_10;;;"Православные храмы Петербурга - от 16 до 30 человек - 4 часа - Комфорт";;;;27000.00;;;"Состав:от 16 до 30 человек;Продолжительность:4 часа;Класс авто:Комфорт";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=376869409382;;;;;;
535454598472;;Ortodox_11;;;"Православные храмы Петербурга - от 16 до 30 человек - 4 часа - Бизнес";;;;32000.00;;;"Состав:от 16 до 30 человек;Продолжительность:4 часа;Класс авто:Бизнес";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=535454598472;;;;;;
272188298422;;Ortodox_12;;;"Православные храмы Петербурга - от 31 до 50 человек - 4 часа - Комфорт";;;;31000.00;;;"Состав:от 31 до 50 человек;Продолжительность:4 часа;Класс авто:Комфорт";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=272188298422;;;;;;
157830072942;;Ortodox_13;;;"Православные храмы Петербурга - от 31 до 50 человек - 4 часа - Бизнес";;;;36000.00;;;"Состав:от 31 до 50 человек;Продолжительность:4 часа;Класс авто:Бизнес";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=157830072942;;;;;;
445751777062;;Ortodox_14;;;"Православные храмы Петербурга - от 1 до 2 человек - 5 часов - Комфорт";;;;20000.00;;;"Состав:от 1 до 2 человек;Продолжительность:5 часов;Класс авто:Комфорт";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=445751777062;;;;;;
755898325182;;Ortodox_15;;;"Православные храмы Петербурга - от 1 до 2 человек - 5 часов - Бизнес";;;;25000.00;;;"Состав:от 1 до 2 человек;Продолжительность:5 часов;Класс авто:Бизнес";;vc58t85K6eDmz81GhAst;977554739631;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-977554739631-pravoslavnie-hrami-peterburga?editionuid=755898325182;;;;;;
